YearBuilt,TotalBathrooms,TotalArea,1stFlrSF,GarageCars,GrLivArea OverallQual,TotalBsmtSF,OverallQual,OverallQual,GrLivArea,GrLivArea,QualityToAreaRatio,SalePrice
1965.0,2.5,3401.0,1465.0,2.0,14280.0,1021.0,6.0,6.0,2380.0,2380.0,0.0017641870038224052,129000
1994.0,3.0,3087.0,1679.0,2.0,10074.0,1408.0,6.0,6.0,1679.0,1679.0,0.001943634596695821,193500
1956.0,2.5,2625.0,1437.0,2.0,7185.0,1188.0,5.0,5.0,1437.0,1437.0,0.0019047619047619048,168000
1922.0,1.0,1880.0,1180.0,1.0,4720.0,700.0,4.0,4.0,1180.0,1180.0,0.002127659574468085,137500
2005.0,3.5,2214.0,738.0,2.0,8856.0,738.0,6.0,6.0,1476.0,1476.0,0.0027100271002710027,173500
1925.0,3.0,2041.0,697.0,1.0,8214.0,672.0,6.0,6.0,1369.0,1369.0,0.002939735423811857,103600
1977.0,2.5,2416.0,1208.0,2.0,7248.0,1208.0,6.0,6.0,1208.0,1208.0,0.0024834437086092716,165000
1957.0,3.0,3316.0,1839.0,2.0,11034.0,1477.0,6.0,6.0,1839.0,1839.0,0.0018094089264173703,257500
1965.0,2.0,2272.0,1136.0,1.0,6816.0,1136.0,6.0,6.0,1136.0,1136.0,0.002640845070422535,140000
1978.0,2.5,2296.0,855.0,2.0,8646.0,855.0,6.0,6.0,1441.0,1441.0,0.002613240418118467,148500
1900.0,3.0,2869.0,1095.0,3.0,7096.0,1095.0,4.0,4.0,1774.0,1774.0,0.0013942140118508191,87000
1924.0,1.0,1560.0,792.0,1.0,3960.0,768.0,5.0,5.0,792.0,792.0,0.003205128205128205,109500
2008.0,2.5,4092.0,2046.0,3.0,16368.0,2046.0,8.0,8.0,2046.0,2046.0,0.0019550342130987292,372500
1961.0,2.0,1976.0,988.0,2.0,4940.0,988.0,5.0,5.0,988.0,988.0,0.0025303643724696357,128500
1980.0,2.0,1846.0,923.0,1.0,5538.0,923.0,6.0,6.0,923.0,923.0,0.0032502708559046588,143000
1932.0,1.0,2313.0,848.0,1.0,7600.0,793.0,5.0,5.0,1520.0,1520.0,0.00216169476869866,159434
1996.0,2.0,2582.0,1291.0,2.0,7746.0,1291.0,6.0,6.0,1291.0,1291.0,0.0023237800154918666,173000
2002.0,3.0,3294.0,1668.0,3.0,15012.0,1626.0,9.0,9.0,1668.0,1668.0,0.00273224043715847,285000
1998.0,2.5,3034.0,1195.0,2.0,12873.0,1195.0,7.0,7.0,1839.0,1839.0,0.0023071852340145024,221000
1984.0,3.0,3280.0,1190.0,2.0,14630.0,1190.0,7.0,7.0,2090.0,2090.0,0.002134146341463415,207500
2007.0,3.0,2635.0,874.0,2.0,12327.0,874.0,7.0,7.0,1761.0,1761.0,0.0026565464895635673,227875
2004.0,2.5,1653.0,551.0,2.0,7714.0,551.0,7.0,7.0,1102.0,1102.0,0.004234724742891712,148800
2007.0,3.0,2838.0,1419.0,2.0,11352.0,1419.0,8.0,8.0,1419.0,1419.0,0.0028188865398167725,392000
2005.0,2.0,2724.0,1362.0,2.0,8172.0,1362.0,6.0,6.0,1362.0,1362.0,0.0022026431718061676,194700
2004.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,141000
1994.0,4.0,6760.0,2444.0,3.0,43160.0,2444.0,10.0,10.0,4316.0,4316.0,0.0014792899408284023,755000
1989.0,3.5,3729.0,1238.0,2.0,17633.0,1210.0,7.0,7.0,2519.0,2519.0,0.0018771788683293108,335000
1921.0,1.0,2146.0,1073.0,1.0,5365.0,1073.0,5.0,5.0,1073.0,1073.0,0.002329916123019571,108480
1936.0,1.5,2466.0,1067.0,2.0,7695.0,927.0,5.0,5.0,1539.0,1539.0,0.00202757502027575,141500
1987.0,3.0,2249.0,1137.0,2.0,6822.0,1112.0,6.0,6.0,1137.0,1137.0,0.0026678523788350376,176000
1921.0,1.0,1232.0,616.0,1.0,3080.0,616.0,5.0,5.0,616.0,616.0,0.004058441558441558,89000
1952.0,1.5,2128.0,1148.0,1.0,5740.0,980.0,5.0,5.0,1148.0,1148.0,0.002349624060150376,123500
1965.0,2.0,1788.0,894.0,1.0,4470.0,894.0,5.0,5.0,894.0,894.0,0.002796420581655481,138500
2004.0,2.0,2782.0,1391.0,2.0,9737.0,1391.0,7.0,7.0,1391.0,1391.0,0.0025161754133716753,196000
2002.0,3.0,3600.0,1800.0,3.0,14400.0,1800.0,8.0,8.0,1800.0,1800.0,0.0022222222222222222,312500
1969.0,1.5,2328.0,1164.0,2.0,8148.0,1164.0,7.0,7.0,1164.0,1164.0,0.003006872852233677,140000
2006.0,2.5,3810.0,1264.0,3.0,20608.0,1234.0,8.0,8.0,2576.0,2576.0,0.002099737532808399,361919
1900.0,2.0,2172.0,1032.0,2.0,9060.0,360.0,5.0,5.0,1812.0,1812.0,0.0023020257826887663,140000
2004.0,3.0,2957.0,1484.0,2.0,10388.0,1473.0,7.0,7.0,1484.0,1484.0,0.0023672641190395673,213000
1930.0,2.0,1092.0,372.0,0.0,4368.0,0.0,4.0,4.0,1092.0,1092.0,0.003663003663003663,55000
1971.0,3.0,3467.0,1824.0,2.0,12768.0,1643.0,7.0,7.0,1824.0,1824.0,0.002019036631093164,302000
2006.0,3.0,2648.0,1324.0,2.0,10592.0,1324.0,8.0,8.0,1324.0,1324.0,0.0030211480362537764,254000
2007.0,2.5,2184.0,728.0,2.0,10192.0,728.0,7.0,7.0,1456.0,1456.0,0.003205128205128205,179540
1966.0,1.0,1780.0,904.0,1.0,4520.0,876.0,5.0,5.0,904.0,904.0,0.0028089887640449437,109900
1935.0,1.0,999.0,729.0,0.0,2187.0,270.0,3.0,3.0,729.0,729.0,0.003003003003003003,52000
1900.0,1.0,2037.0,859.0,1.0,4712.0,859.0,4.0,4.0,1178.0,1178.0,0.0019636720667648502,102776
1988.0,3.0,2456.0,1228.0,2.0,9824.0,1228.0,8.0,8.0,1228.0,1228.0,0.003257328990228013,189000
1970.0,2.0,1920.0,960.0,2.0,3840.0,960.0,4.0,4.0,960.0,960.0,0.0020833333333333333,129000
1976.0,2.5,2204.0,725.0,2.0,8874.0,725.0,6.0,6.0,1479.0,1479.0,0.0027223230490018148,130500
1974.0,2.0,2414.0,1350.0,2.0,8100.0,1064.0,6.0,6.0,1350.0,1350.0,0.0024855012427506215,165000
1890.0,1.5,3272.0,1576.0,2.0,17878.0,718.0,7.0,7.0,2554.0,2554.0,0.002139364303178484,159500
1973.0,2.0,2354.0,1178.0,2.0,5890.0,1176.0,5.0,5.0,1178.0,1178.0,0.0021240441801189465,157000
1993.0,3.5,3729.0,1325.0,3.0,16926.0,1311.0,7.0,7.0,2418.0,2418.0,0.0018771788683293108,341000
1969.0,1.5,1942.0,971.0,1.0,4855.0,971.0,5.0,5.0,971.0,971.0,0.0025746652935118436,128500
1985.0,3.0,3484.0,1742.0,2.0,13936.0,1742.0,8.0,8.0,1742.0,1742.0,0.002296211251435132,275000
2004.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,143000
1970.0,1.0,1728.0,864.0,2.0,3456.0,864.0,4.0,4.0,864.0,864.0,0.0023148148148148147,124500
1954.0,2.0,2411.0,997.0,1.0,5880.0,941.0,4.0,4.0,1470.0,1470.0,0.0016590626296142678,135000
2007.0,3.0,3396.0,1698.0,3.0,15282.0,1698.0,9.0,9.0,1698.0,1698.0,0.00265017667844523,320000
1970.0,1.0,1728.0,864.0,2.0,3456.0,864.0,4.0,4.0,864.0,864.0,0.0023148148148148147,120500
1988.0,3.0,2560.0,1680.0,2.0,10080.0,880.0,6.0,6.0,1680.0,1680.0,0.00234375,222000
2007.0,3.0,2464.0,1232.0,2.0,8624.0,1232.0,7.0,7.0,1232.0,1232.0,0.002840909090909091,194500
1958.0,3.0,3360.0,1776.0,3.0,8880.0,1584.0,5.0,5.0,1776.0,1776.0,0.001488095238095238,110000
1925.0,1.0,1628.0,848.0,2.0,4832.0,780.0,4.0,4.0,1208.0,1208.0,0.002457002457002457,103000
1995.0,3.0,3211.0,1616.0,2.0,12928.0,1595.0,8.0,8.0,1616.0,1616.0,0.002491435689816257,236500
2003.0,3.0,2014.0,1146.0,2.0,8022.0,868.0,7.0,7.0,1146.0,1146.0,0.003475670307845084,187500
1998.0,2.5,3184.0,1153.0,2.0,14217.0,1153.0,7.0,7.0,2031.0,2031.0,0.0021984924623115578,222500
1961.0,2.0,2008.0,1144.0,1.0,5720.0,864.0,5.0,5.0,1144.0,1144.0,0.00249003984063745,131400
1968.0,1.0,1896.0,948.0,1.0,4740.0,948.0,5.0,5.0,948.0,948.0,0.0026371308016877636,108000
1914.0,1.5,2648.0,880.0,2.0,12376.0,880.0,7.0,7.0,1768.0,1768.0,0.0026435045317220545,163000
1950.0,2.0,1040.0,1040.0,2.0,3120.0,0.0,3.0,3.0,1040.0,1040.0,0.0028846153846153848,93500
2005.0,2.5,2694.0,901.0,3.0,14408.0,893.0,8.0,8.0,1801.0,1801.0,0.002969561989606533,239900
1987.0,6.0,2400.0,1200.0,0.0,6000.0,1200.0,5.0,5.0,1200.0,1200.0,0.0020833333333333333,179000
2004.0,2.5,2592.0,864.0,2.0,12096.0,864.0,7.0,7.0,1728.0,1728.0,0.002700617283950617,190000
1910.0,2.0,1696.0,768.0,2.0,7160.0,264.0,5.0,5.0,1432.0,1432.0,0.00294811320754717,132000
1961.0,2.5,1824.0,912.0,1.0,5472.0,912.0,6.0,6.0,912.0,912.0,0.003289473684210526,142000
2000.0,2.0,2698.0,1349.0,2.0,9443.0,1349.0,7.0,7.0,1349.0,1349.0,0.0025945144551519643,179000
1963.0,2.5,1984.0,1464.0,2.0,7320.0,520.0,5.0,5.0,1464.0,1464.0,0.0025201612903225806,175000
1993.0,3.0,2674.0,1337.0,2.0,10696.0,1337.0,8.0,8.0,1337.0,1337.0,0.0029917726252804786,180000
1976.0,4.0,3857.0,1175.0,2.0,21720.0,1142.0,8.0,8.0,2715.0,2715.0,0.002074150894477573,299800
2000.0,2.5,3208.0,980.0,2.0,15792.0,952.0,7.0,7.0,2256.0,2256.0,0.0021820448877805485,236000
1880.0,1.5,3880.0,1320.0,4.0,18480.0,1240.0,7.0,7.0,2640.0,2640.0,0.0018041237113402063,265979
1996.0,3.0,3440.0,1720.0,2.0,12040.0,1720.0,7.0,7.0,1720.0,1720.0,0.0020348837209302325,260400
1945.0,2.0,1529.0,1088.0,1.0,6116.0,0.0,4.0,4.0,1529.0,1529.0,0.002616088947024199,98000
1910.0,1.0,1716.0,792.0,0.0,4560.0,576.0,4.0,4.0,1140.0,1140.0,0.002331002331002331,96500
2003.0,2.5,1980.0,660.0,2.0,9240.0,660.0,7.0,7.0,1320.0,1320.0,0.0035353535353535356,162000
1997.0,3.0,2973.0,1494.0,2.0,8964.0,1479.0,6.0,6.0,1494.0,1494.0,0.0020181634712411706,217000
2005.0,2.5,3128.0,1038.0,3.0,16784.0,1030.0,8.0,8.0,2098.0,2098.0,0.0025575447570332483,275500
1969.0,2.0,2052.0,1026.0,2.0,6156.0,1026.0,6.0,6.0,1026.0,1026.0,0.0029239766081871343,156000
1999.0,2.5,2200.0,742.0,2.0,8826.0,729.0,6.0,6.0,1471.0,1471.0,0.0027272727272727275,172500
2007.0,2.5,2634.0,866.0,2.0,14144.0,866.0,8.0,8.0,1768.0,1768.0,0.0030372057706909645,212000
1978.0,2.5,2058.0,672.0,2.0,8316.0,672.0,6.0,6.0,1386.0,1386.0,0.0029154518950437317,158900
1999.0,2.5,2245.0,757.0,2.0,10507.0,744.0,7.0,7.0,1501.0,1501.0,0.0031180400890868597,179400
1995.0,2.5,3849.0,1328.0,3.0,20248.0,1318.0,8.0,8.0,2531.0,2531.0,0.0020784619381657575,290000
1959.0,1.0,1728.0,864.0,1.0,5184.0,864.0,6.0,6.0,864.0,864.0,0.003472222222222222,127500
1924.0,1.0,2446.0,1301.0,2.0,6505.0,1145.0,5.0,5.0,1301.0,1301.0,0.002044153720359771,100000
2009.0,2.5,2303.0,764.0,2.0,10829.0,756.0,7.0,7.0,1547.0,1547.0,0.00303951367781155,215200
1999.0,3.5,3617.0,1268.0,3.0,18920.0,1252.0,8.0,8.0,2365.0,2365.0,0.002211777716339508,337000
1995.0,2.5,2988.0,1494.0,2.0,11952.0,1494.0,8.0,8.0,1494.0,1494.0,0.002677376171352075,270000
2008.0,2.0,3004.0,1506.0,2.0,13554.0,1498.0,9.0,9.0,1506.0,1506.0,0.002996005326231691,264132
1988.0,2.5,2694.0,980.0,2.0,11998.0,980.0,7.0,7.0,1714.0,1714.0,0.0025983667409057165,196500
1940.0,3.0,2733.0,983.0,1.0,10500.0,983.0,6.0,6.0,1750.0,1750.0,0.0021953896816684962,160000
2004.0,2.0,3696.0,1836.0,2.0,12852.0,1860.0,7.0,7.0,1836.0,1836.0,0.001893939393939394,216837
2003.0,4.5,4929.0,1690.0,3.0,26232.0,1650.0,8.0,8.0,3279.0,3279.0,0.0016230472712517752,538000
1982.0,2.0,1716.0,858.0,2.0,4290.0,858.0,5.0,5.0,858.0,858.0,0.002913752913752914,134900
1951.0,1.0,2056.0,1220.0,2.0,4880.0,836.0,4.0,4.0,1220.0,1220.0,0.0019455252918287938,102000
1976.0,2.0,2146.0,1117.0,2.0,6702.0,1029.0,6.0,6.0,1117.0,1117.0,0.0027958993476234857,107000
1958.0,1.0,1824.0,912.0,1.0,4560.0,912.0,5.0,5.0,912.0,912.0,0.0027412280701754384,114500
2006.0,2.0,3908.0,1973.0,3.0,15784.0,1935.0,8.0,8.0,1973.0,1973.0,0.0020470829068577278,395000
1998.0,3.0,2408.0,1204.0,2.0,7224.0,1204.0,6.0,6.0,1204.0,1204.0,0.0024916943521594683,162000
2005.0,2.0,3228.0,1614.0,3.0,11298.0,1614.0,7.0,7.0,1614.0,1614.0,0.0021685254027261464,221500
1974.0,2.0,1758.0,894.0,2.0,4470.0,864.0,5.0,5.0,894.0,894.0,0.002844141069397042,142500
1977.0,2.0,2020.0,2020.0,2.0,10100.0,0.0,5.0,5.0,2020.0,2020.0,0.0024752475247524753,144000
1977.0,2.0,1979.0,1004.0,2.0,6024.0,975.0,6.0,6.0,1004.0,1004.0,0.003031834259727135,135000
1995.0,2.0,2490.0,1253.0,2.0,8771.0,1237.0,7.0,7.0,1253.0,1253.0,0.002811244979919679,176000
1992.0,2.5,2364.0,810.0,2.0,9618.0,761.0,6.0,6.0,1603.0,1603.0,0.0025380710659898475,175900
2001.0,2.0,2843.0,1430.0,2.0,10010.0,1413.0,7.0,7.0,1430.0,1430.0,0.0024621878297572987,187100
1978.0,2.0,2207.0,1110.0,2.0,5550.0,1097.0,5.0,5.0,1110.0,1110.0,0.0022655188038060714,165500
1914.0,2.0,2226.0,742.0,0.0,8904.0,742.0,6.0,6.0,1484.0,1484.0,0.0026954177897574125,128000
1967.0,2.0,2714.0,1342.0,2.0,8052.0,1372.0,6.0,6.0,1342.0,1342.0,0.002210759027266028,161500
1915.0,3.0,2338.0,966.0,1.0,8260.0,686.0,5.0,5.0,1652.0,1652.0,0.00213857998289136,139000
2004.0,3.5,3040.0,956.0,2.0,14588.0,956.0,7.0,7.0,2084.0,2084.0,0.002302631578947368,233000
1954.0,1.0,1802.0,901.0,1.0,3604.0,901.0,4.0,4.0,901.0,901.0,0.0022197558268590455,107900
1966.0,2.5,2919.0,976.0,2.0,12522.0,832.0,6.0,6.0,2087.0,2087.0,0.0020554984583761563,187500
2005.0,2.0,2290.0,1145.0,2.0,8015.0,1145.0,7.0,7.0,1145.0,1145.0,0.003056768558951965,160200
1976.0,2.0,2091.0,1062.0,2.0,6372.0,1029.0,6.0,6.0,1062.0,1062.0,0.0028694404591104736,146800
1996.0,3.5,3130.0,1127.0,2.0,14091.0,1117.0,7.0,7.0,2013.0,2013.0,0.0022364217252396168,269790
2007.0,2.0,2992.0,1496.0,2.0,11968.0,1496.0,8.0,8.0,1496.0,1496.0,0.00267379679144385,225000
1994.0,2.5,2607.0,1086.0,2.0,13265.0,712.0,7.0,7.0,1895.0,1895.0,0.002685078634445723,194500
1980.0,2.5,2214.0,888.0,2.0,9384.0,650.0,6.0,6.0,1564.0,1564.0,0.0027100271002710027,171000
1977.0,1.5,1945.0,1285.0,2.0,7710.0,660.0,6.0,6.0,1285.0,1285.0,0.003084832904884319,143500
1953.0,1.0,1546.0,773.0,1.0,3865.0,773.0,5.0,5.0,773.0,773.0,0.003234152652005175,110000
2008.0,3.5,5066.0,1966.0,3.0,28260.0,1926.0,9.0,9.0,3140.0,3140.0,0.0017765495459928938,485000
1937.0,2.5,2499.0,981.0,1.0,8840.0,731.0,5.0,5.0,1768.0,1768.0,0.0020008003201280513,175000
1997.0,3.5,2304.0,616.0,2.0,10128.0,616.0,6.0,6.0,1688.0,1688.0,0.0026041666666666665,200000
1916.0,2.0,2392.0,1196.0,2.0,4784.0,1196.0,4.0,4.0,1196.0,1196.0,0.0016722408026755853,109900
2005.0,3.5,2184.0,728.0,2.0,10192.0,728.0,7.0,7.0,1456.0,1456.0,0.003205128205128205,189000
2008.0,3.5,4556.0,1734.0,3.0,25398.0,1734.0,9.0,9.0,2822.0,2822.0,0.001975417032484636,582933
1954.0,1.0,2064.0,1128.0,1.0,5640.0,936.0,5.0,5.0,1128.0,1128.0,0.0024224806201550387,118000
2008.0,2.0,2845.0,1428.0,2.0,9996.0,1417.0,7.0,7.0,1428.0,1428.0,0.002460456942003515,227680
1967.0,2.0,1960.0,980.0,1.0,4900.0,980.0,5.0,5.0,980.0,980.0,0.002551020408163265,135500
1923.0,3.5,2900.0,1072.0,2.0,7880.0,1324.0,5.0,5.0,1576.0,1576.0,0.0017241379310344827,223500
1966.0,2.0,2110.0,1086.0,2.0,5430.0,1024.0,5.0,5.0,1086.0,1086.0,0.002369668246445498,159950
1898.0,2.0,2987.0,1075.0,2.0,10690.0,849.0,5.0,5.0,2138.0,2138.0,0.0016739203213927017,106000
1974.0,2.5,2349.0,1309.0,2.0,7854.0,1040.0,6.0,6.0,1309.0,1309.0,0.002554278416347382,181000
2004.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,144500
1952.0,1.0,1584.0,1044.0,2.0,5220.0,540.0,5.0,5.0,1044.0,1044.0,0.0031565656565656565,55993
1958.0,1.5,2884.0,1442.0,1.0,8652.0,1442.0,6.0,6.0,1442.0,1442.0,0.0020804438280166435,157900
1918.0,2.0,1936.0,686.0,1.0,6250.0,686.0,5.0,5.0,1250.0,1250.0,0.0025826446280991736,116000
1998.0,2.0,3310.0,1661.0,2.0,11627.0,1649.0,7.0,7.0,1661.0,1661.0,0.0021148036253776435,224900
1954.0,1.0,2016.0,1008.0,1.0,5040.0,1008.0,5.0,5.0,1008.0,1008.0,0.00248015873015873,137000
2002.0,3.0,3257.0,1689.0,3.0,13512.0,1568.0,8.0,8.0,1689.0,1689.0,0.002456248081056187,271000
1971.0,2.0,2062.0,1052.0,2.0,6312.0,1010.0,6.0,6.0,1052.0,1052.0,0.002909796314258002,155000
2009.0,3.0,2716.0,1358.0,2.0,9506.0,1358.0,7.0,7.0,1358.0,1358.0,0.002577319587628866,224000
2003.0,2.5,2438.0,798.0,2.0,11480.0,798.0,7.0,7.0,1640.0,1640.0,0.002871205906480722,183000
1953.0,1.0,1872.0,936.0,2.0,3744.0,936.0,4.0,4.0,936.0,936.0,0.002136752136752137,93000
2003.0,2.5,2580.0,847.0,2.0,12131.0,847.0,7.0,7.0,1733.0,1733.0,0.0027131782945736434,225000
1940.0,2.0,2267.0,944.0,1.0,8934.0,778.0,6.0,6.0,1489.0,1489.0,0.002646669607410675,139500
2006.0,2.0,2978.0,1489.0,2.0,11912.0,1489.0,8.0,8.0,1489.0,1489.0,0.002686366689053056,232600
2007.0,3.0,4162.0,2084.0,3.0,20840.0,2078.0,10.0,10.0,2084.0,2084.0,0.002402691013935608,385000
1924.0,2.0,1568.0,784.0,0.0,3920.0,784.0,5.0,5.0,784.0,784.0,0.0031887755102040817,109500
2001.0,2.0,2888.0,1434.0,2.0,10038.0,1454.0,7.0,7.0,1434.0,1434.0,0.0024238227146814403,189000
1967.0,3.0,3139.0,1160.0,2.0,10630.0,1013.0,5.0,5.0,2126.0,2126.0,0.0015928639694170119,185000
2005.0,2.5,1743.0,520.0,2.0,8561.0,600.0,7.0,7.0,1223.0,1223.0,0.004016064257028112,147400
1957.0,2.5,2784.0,1392.0,2.0,8352.0,1392.0,6.0,6.0,1392.0,1392.0,0.0021551724137931034,166000
2005.0,2.5,1720.0,520.0,2.0,8400.0,600.0,7.0,7.0,1200.0,1200.0,0.004069767441860465,151000
2003.0,3.5,2770.0,941.0,2.0,12803.0,941.0,7.0,7.0,1829.0,1829.0,0.002527075812274368,237000
1964.0,1.5,3032.0,1516.0,2.0,9096.0,1516.0,6.0,6.0,1516.0,1516.0,0.001978891820580475,167000
1961.0,2.0,2288.0,1144.0,2.0,5720.0,1144.0,5.0,5.0,1144.0,1144.0,0.0021853146853146855,139950
1950.0,2.0,2134.0,1067.0,2.0,4268.0,1067.0,4.0,4.0,1067.0,1067.0,0.0018744142455482662,128000
1948.0,2.0,3118.0,1559.0,2.0,7795.0,1559.0,5.0,5.0,1559.0,1559.0,0.001603592046183451,153500
1973.0,2.5,1470.0,483.0,1.0,5922.0,483.0,6.0,6.0,987.0,987.0,0.004081632653061225,100000
1995.0,1.5,2198.0,1099.0,1.0,5495.0,1099.0,5.0,5.0,1099.0,1099.0,0.0022747952684258415,144000
1946.0,1.0,1968.0,768.0,1.0,6000.0,768.0,5.0,5.0,1200.0,1200.0,0.002540650406504065,130500
1925.0,2.0,2154.0,810.0,1.0,8892.0,672.0,6.0,6.0,1482.0,1482.0,0.002785515320334262,140000
1904.0,2.0,2189.0,958.0,2.0,7695.0,650.0,5.0,5.0,1539.0,1539.0,0.0022841480127912287,157500
1966.0,2.5,2292.0,1165.0,2.0,6990.0,1127.0,6.0,6.0,1165.0,1165.0,0.002617801047120419,174900
1961.0,2.0,3600.0,1800.0,0.0,9000.0,1800.0,5.0,5.0,1800.0,1800.0,0.001388888888888889,141000
1915.0,1.5,2292.0,876.0,3.0,7080.0,876.0,5.0,5.0,1416.0,1416.0,0.002181500872600349,153900
1975.0,3.0,3091.0,1701.0,2.0,8505.0,1390.0,5.0,5.0,1701.0,1701.0,0.0016175994823681655,171000
1993.0,3.5,2515.0,1006.0,2.0,12425.0,740.0,7.0,7.0,1775.0,1775.0,0.002783300198807157,213000
1972.0,2.0,1728.0,864.0,1.0,4320.0,864.0,5.0,5.0,864.0,864.0,0.0028935185185185184,133500
1908.0,3.0,3265.0,1307.0,2.0,14148.0,907.0,6.0,6.0,2358.0,2358.0,0.0018376722817764165,240000
1976.0,2.5,2383.0,1094.0,2.0,11130.0,528.0,6.0,6.0,1855.0,1855.0,0.002517834662190516,187000
2003.0,2.0,1696.0,848.0,2.0,5088.0,848.0,6.0,6.0,848.0,848.0,0.003537735849056604,131500
2003.0,2.0,2729.0,1456.0,2.0,11648.0,1273.0,8.0,8.0,1456.0,1456.0,0.0029314767314034445,215000
1941.0,2.0,2564.0,918.0,1.0,11522.0,918.0,7.0,7.0,1646.0,1646.0,0.002730109204368175,164000
1964.0,1.5,2572.0,1445.0,2.0,8670.0,1127.0,6.0,6.0,1445.0,1445.0,0.0023328149300155523,158000
1955.0,2.5,3542.0,1779.0,2.0,8895.0,1763.0,5.0,5.0,1779.0,1779.0,0.001411631846414455,170000
1962.0,2.5,2080.0,1040.0,1.0,5200.0,1040.0,5.0,5.0,1040.0,1040.0,0.002403846153846154,127000
1978.0,2.0,1966.0,1026.0,2.0,6156.0,940.0,6.0,6.0,1026.0,1026.0,0.003051881993896236,147000
1994.0,2.5,2183.0,702.0,2.0,8886.0,702.0,6.0,6.0,1481.0,1481.0,0.002748511223087494,174000
1976.0,2.0,2460.0,1370.0,2.0,9590.0,1090.0,7.0,7.0,1370.0,1370.0,0.002845528455284553,152000
1968.0,3.5,3708.0,1512.0,2.0,15924.0,1054.0,6.0,6.0,2654.0,2654.0,0.0016181229773462784,250000
1918.0,1.5,2338.0,912.0,1.0,9982.0,912.0,7.0,7.0,1426.0,1426.0,0.0029940119760479044,189950
1965.0,2.5,2078.0,1039.0,2.0,5195.0,1039.0,5.0,5.0,1039.0,1039.0,0.002406159769008662,131500
1984.0,2.0,2137.0,1097.0,2.0,6582.0,1040.0,6.0,6.0,1097.0,1097.0,0.0028076743097800653,152000
1959.0,2.0,2296.0,1148.0,1.0,5740.0,1148.0,5.0,5.0,1148.0,1148.0,0.0021777003484320556,132500
2007.0,2.0,2744.0,1372.0,2.0,9604.0,1372.0,7.0,7.0,1372.0,1372.0,0.002551020408163265,250580
1970.0,2.0,2004.0,1002.0,2.0,5010.0,1002.0,5.0,5.0,1002.0,1002.0,0.00249500998003992,148500
2006.0,2.0,3284.0,1646.0,3.0,13168.0,1638.0,8.0,8.0,1646.0,1646.0,0.00243605359317905,248900
1961.0,2.5,2160.0,1120.0,2.0,4480.0,1040.0,4.0,4.0,1120.0,1120.0,0.001851851851851852,129000
1948.0,2.0,2267.0,1547.0,2.0,11600.0,0.0,5.0,5.0,2320.0,2320.0,0.0022055580061755625,169000
1993.0,3.5,2999.0,1062.0,2.0,13643.0,1050.0,7.0,7.0,1949.0,1949.0,0.002334111370456819,236000
1962.0,1.0,1788.0,894.0,1.0,4470.0,894.0,5.0,5.0,894.0,894.0,0.002796420581655481,109500
1998.0,2.5,2486.0,804.0,2.0,10092.0,804.0,6.0,6.0,1682.0,1682.0,0.002413515687851971,200500
1953.0,1.0,1015.0,910.0,2.0,4550.0,105.0,5.0,5.0,910.0,910.0,0.0049261083743842365,116000
1949.0,1.0,1868.0,1036.0,1.0,6340.0,832.0,5.0,5.0,1268.0,1268.0,0.0026766595289079227,133000
1941.0,1.5,1807.0,676.0,1.0,5655.0,676.0,5.0,5.0,1131.0,1131.0,0.002767017155506364,66500
2007.0,2.5,3794.0,1184.0,2.0,20880.0,1184.0,8.0,8.0,2610.0,2610.0,0.0021085925144965737,303477
1963.0,2.0,2104.0,1040.0,2.0,4160.0,1064.0,4.0,4.0,1040.0,1040.0,0.0019011406844106464,132250
2004.0,3.5,3686.0,1462.0,3.0,20016.0,1462.0,9.0,9.0,2224.0,2224.0,0.0024416711882799783,350000
1961.0,2.0,2264.0,1155.0,2.0,5775.0,1109.0,5.0,5.0,1155.0,1155.0,0.002208480565371025,148000
1978.0,2.0,1728.0,864.0,1.0,4320.0,864.0,5.0,5.0,864.0,864.0,0.0028935185185185184,136500
2005.0,2.5,2180.0,1090.0,2.0,5450.0,1090.0,5.0,5.0,1090.0,1090.0,0.0022935779816513763,157000
1990.0,2.5,2873.0,1187.0,2.0,12019.0,1156.0,7.0,7.0,1717.0,1717.0,0.0024364775495997215,187500
1992.0,2.5,2401.0,808.0,2.0,9558.0,808.0,6.0,6.0,1593.0,1593.0,0.0024989587671803417,178000
1912.0,2.0,2544.0,954.0,1.0,8920.0,795.0,4.0,4.0,2230.0,2230.0,0.0015723270440251573,118500
1967.0,1.0,1784.0,892.0,1.0,4460.0,892.0,5.0,5.0,892.0,892.0,0.002802690582959641,100000
1999.0,3.0,3407.0,1709.0,2.0,15381.0,1698.0,9.0,9.0,1709.0,1709.0,0.0026416201937188143,328900
1959.0,2.0,3338.0,1712.0,2.0,8560.0,1626.0,5.0,5.0,1712.0,1712.0,0.0014979029358897543,145000
1955.0,1.5,2209.0,872.0,1.0,6965.0,816.0,5.0,5.0,1393.0,1393.0,0.0022634676324128564,135500
